No,Temperature,Pressure,accelX,accelY,accelZ,magX,magY,magZ,gyroX,gyroY,gyroZ,gps_latitude,gps_longtitude,gps_time,highte,accel
33,27.299,100620.0,-0.001,0.019,-0.991,-50.0,-55.0,-10.0,-4.333,-1.098,0.549,0.0,0.0,0,61.43213926754606,0.4912215
34,27.299,100617.0,-0.004,0.016,-0.998,-50.0,-55.0,-10.0,-4.699,-1.159,0.305,0.0,0.0,0,61.694646267457074,0.498138
35,27.299,100615.0,-0.002,0.014,-0.996,-50.0,-55.0,-10.0,-4.333,-0.976,0.366,0.0,0.0,0,61.869656109552224,0.496108
36,27.299,100626.0,-0.004,0.017,-0.994,-50.0,-55.0,-10.0,-4.516,-0.976,0.549,0.0,0.0,0,60.90715321311458,0.4941705
37,27.299,100622.0,0.0,0.014,-0.991,-50.0,-55.0,-10.0,-4.516,-0.915,0.366,0.0,0.0,0,61.257139776159676,0.4911385
38,27.299,100617.0,-0.002,0.013,-0.993,-50.0,-55.0,-10.0,-4.455,-0.976,0.305,0.0,0.0,0,61.694646267457074,0.49311099999999997
39,27.299,100617.0,-0.002,0.019,-0.996,-50.0,-55.0,-10.0,-4.699,-0.976,0.61,0.0,0.0,0,61.694646267457074,0.4961905
40,27.299,100616.0,-0.002,0.016,-0.995,-50.0,-55.0,-10.0,-4.638,-0.976,0.305,0.0,0.0,0,61.78215067093945,0.49514250000000004
41,27.299,100616.0,-0.007,0.02,-0.992,-50.0,-55.0,-10.0,-4.699,-0.976,0.488,0.0,0.0,0,61.78215067093945,0.4922565
42,27.299,100624.0,-0.004,0.018,-0.998,-50.0,-55.0,-10.0,-4.394,-1.037,0.427,0.0,0.0,0,61.082144424740676,0.498172
43,27.299,100618.0,-0.001,0.014,-0.996,-50.0,-55.0,-10.0,-4.577,-1.159,0.305,0.0,0.0,0,61.60714289907431,0.4961065
44,27.299,100621.0,-0.004,0.017,-0.994,-50.0,-55.0,-10.0,-4.394,-0.854,0.427,0.0,0.0,0,61.34463900434925,0.4941705
45,27.299,100618.0,0.0,0.017,-0.994,-50.0,-55.0,-10.0,-4.638,-1.098,0.305,0.0,0.0,0,61.60714289907431,0.4941625
46,27.299,100621.0,0.003,0.015,-0.99,-50.0,-55.0,-10.0,-4.638,-0.915,0.549,0.0,0.0,0,61.34463900434925,0.49016699999999996
47,27.299,100617.0,-0.005,0.018,-0.988,-50.0,-55.0,-10.0,-4.516,-0.915,0.183,0.0,0.0,0,61.694646267457074,0.4882465
48,27.299,100616.0,0.006,0.028,-0.996,-50.0,-55.0,-10.0,-4.699,-0.366,-0.061,0.0,0.0,0,61.78215067093945,0.496418
49,27.299,100608.0,0.0,0.019,-0.983,-50.0,-55.0,-10.0,-5.31,0.915,0.305,0.0,0.0,0,62.482223165258354,0.48332499999999995
50,27.299,100621.0,-0.008,0.012,-0.987,-50.0,-55.0,-10.0,-6.103,2.502,0.183,0.0,0.0,0,61.34463900434925,0.48718849999999997
51,27.299,100619.0,-0.028,0.012,-1.003,-50.0,-55.0,-10.0,-5.249,7.69,0.183,0.0,0.0,0,61.519640565780904,0.5034684999999999
52,27.299,100624.0,-0.049,0.0,-1.007,-50.0,-55.0,-10.0,-6.652,2.014,0.305,0.0,0.0,0,61.082144424740676,0.5082249999999999
53,27.299,100628.0,-0.013,0.01,-1.0,-50.0,-55.0,-10.0,-5.981,3.356,-0.183,0.0,0.0,0,60.732166141086395,0.5001345
54,27.299,100618.0,-0.013,0.003,-1.017,-50.0,-55.0,-10.0,-5.737,-4.272,-2.929,0.0,0.0,0,61.60714289907431,0.5172334999999999
55,27.299,100618.0,-0.031,0.009,-1.029,-50.0,-55.0,-10.0,-5.615,-36.193,-3.112,0.0,0.0,0,61.60714289907431,0.5299415
56,27.299,100612.0,0.015,0.005,-0.985,-50.0,-55.0,-10.0,-5.798,-13.061,-1.892,0.0,0.0,0,62.13217863635774,0.4852375
57,27.299,100618.0,0.051,-0.019,-0.972,-50.0,-55.0,-10.0,-3.967,-13.549,-7.019,0.0,0.0,0,61.60714289907431,0.473873
58,27.399,100626.0,0.02,-0.001,-0.983,-50.0,-55.0,-10.0,-5.493,-0.976,2.197,0.0,0.0,0,60.92742525702658,0.48334499999999997
59,27.299,100618.0,0.031,0.002,-1.002,-50.0,-55.0,-10.0,-9.643,-11.962,0.366,0.0,0.0,0,61.60714289907431,0.5024845
60,27.299,100625.0,0.043,0.016,-1.035,-50.0,-55.0,-10.0,-10.07,-12.939,-0.366,0.0,0.0,0,60.99464830145993,0.536665
61,27.299,100622.0,0.088,-0.064,-0.91,-50.0,-55.0,-10.0,-6.164,-24.536,-9.155,0.0,0.0,0,61.257139776159676,0.41997
62,27.299,100618.0,0.078,0.002,-1.011,-50.0,-55.0,-10.0,1.159,5.187,-1.708,0.0,0.0,0,61.60714289907431,0.5141045
63,27.299,100621.0,0.074,0.01,-0.989,-50.0,-55.0,-10.0,-6.958,10.192,-3.112,0.0,0.0,0,61.34463900434925,0.4918485
64,27.299,100616.0,0.064,-0.014,-1.023,-50.0,-55.0,-10.0,-4.394,17.7,1.342,0.0,0.0,0,61.78215067093945,0.5254104999999999
65,27.299,100618.0,-0.002,-0.013,-1.02,-50.0,-55.0,-10.0,1.464,30.639,0.854,0.0,0.0,0,61.60714289907431,0.5202865
66,27.299,100621.0,0.016,-0.001,-1.025,-50.0,-55.0,-10.0,2.136,-6.652,-9.948,0.0,0.0,0,61.34463900434925,0.5254409999999999
67,27.299,100621.0,-0.025,0.006,-1.085,-50.0,-55.0,-10.0,3.234,9.033,-22.46,0.0,0.0,0,61.34463900434925,0.588943
68,27.299,100619.0,-0.006,0.06,-1.002,-50.0,-55.0,-10.0,27.954,54.992,-20.019,0.0,0.0,0,61.519640565780904,0.5038199999999999
69,27.299,100616.0,-0.126,0.09,-0.968,-50.0,-55.0,-10.0,13.061,28.015,-8.544,0.0,0.0,0,61.78215067093945,0.4805
70,27.299,100613.0,-0.122,0.091,-0.976,-50.0,-55.0,-10.0,-11.352,-22.094,-14.099,0.0,0.0,0,62.04467009223058,0.4878705
71,27.299,100616.0,-0.052,0.059,-0.949,-50.0,-55.0,-10.0,-21.606,-13.732,-8.666,0.0,0.0,0,61.78215067093945,0.45339299999999993
72,27.299,100617.0,-0.046,0.05,-0.92,-50.0,-55.0,-10.0,0.549,-9.582,-1.892,0.0,0.0,0,61.694646267457074,0.425508
73,27.299,100621.0,-0.03,0.043,-0.921,-50.0,-55.0,-10.0,-7.263,-12.756,3.601,0.0,0.0,0,61.34463900434925,0.425495
74,27.299,100617.0,-0.002,0.005,-0.924,-50.0,-55.0,-10.0,-12.634,-27.587,4.028,0.0,0.0,0,61.694646267457074,0.4269025
75,27.299,100620.0,0.045,0.017,-0.953,-50.0,-55.0,-10.0,-13.854,-41.137,-7.019,0.0,0.0,0,61.43213926754606,0.4552615
76,27.299,100620.0,0.066,0.066,-1.019,-50.0,-55.0,-10.0,-0.061,-37.841,-3.295,0.0,0.0,0,61.43213926754606,0.5235365
77,27.299,100621.0,0.108,0.062,-1.027,-50.0,-55.0,-10.0,-22.033,-38.208,2.197,0.0,0.0,0,61.34463900434925,0.5351184999999999
78,27.299,100623.0,0.17,0.034,-0.969,-50.0,-55.0,-10.0,-0.549,-34.606,2.319,0.0,0.0,0,61.16964158296708,0.48450849999999995
79,27.299,100620.0,0.155,0.055,-0.964,-50.0,-55.0,-10.0,14.587,15.136,0.061,0.0,0.0,0,61.43213926754606,0.47817299999999996
80,27.299,100619.0,0.269,-0.021,-0.969,-50.0,-55.0,-10.0,-13.366,36.804,4.333,0.0,0.0,0,61.519640565780904,0.5058815
81,27.299,100613.0,-0.039,0.083,-0.762,-50.0,-55.0,-10.0,-28.564,114.074,6.286,0.0,0.0,0,62.04467009223058,0.29452700000000004
82,27.299,100618.0,0.032,0.01,-0.837,-50.0,-55.0,-10.0,-0.488,-31.372,-0.427,0.0,0.0,0,61.60714289907431,0.3508465
83,27.299,100618.0,-0.003,0.0,-0.986,-50.0,-55.0,-10.0,-4.882,-1.342,0.061,0.0,0.0,0,61.60714289907431,0.4861025
84,27.299,100621.0,-0.007,0.0,-0.998,-50.0,-55.0,-10.0,-4.394,-0.976,0.183,0.0,0.0,0,61.34463900434925,0.4980265
85,27.299,100625.0,-0.007,0.0,-0.995,-50.0,-55.0,-10.0,-4.699,-1.159,0.0,0.0,0.0,0,60.99464830145993,0.495037
86,27.299,100630.0,-0.005,-0.001,-0.997,-50.0,-55.0,-10.0,-4.638,-1.159,0.488,0.0,0.0,0,60.55718320848163,0.4970175
87,27.299,100622.0,-0.01,-0.001,-0.99,-50.0,-55.0,-10.0,-4.455,-1.037,0.427,0.0,0.0,0,61.257139776159676,0.4901005
88,27.299,100620.0,-0.006,-0.001,-0.991,-50.0,-55.0,-10.0,-4.516,-0.854,0.061,0.0,0.0,0,61.43213926754606,0.49105899999999997
89,27.299,100625.0,-0.002,0.0,-1.001,-50.0,-55.0,-10.0,-4.394,-0.61,0.244,0.0,0.0,0,60.99464830145993,0.5010024999999998
90,27.299,100618.0,-0.004,-0.004,-0.994,-50.0,-55.0,-10.0,-4.638,-1.037,0.305,0.0,0.0,0,61.60714289907431,0.49403400000000003
91,27.299,100620.0,-0.004,-0.002,-0.994,-50.0,-55.0,-10.0,-4.821,-1.159,0.305,0.0,0.0,0,61.43213926754606,0.494028
92,27.299,100620.0,-0.008,-0.001,-0.996,-50.0,-55.0,-10.0,-4.577,-0.915,0.488,0.0,0.0,0,61.43213926754606,0.4960405
93,27.299,100616.0,-0.002,-0.001,-0.993,-50.0,-55.0,-10.0,-4.76,-0.915,0.366,0.0,0.0,0,61.78215067093945,0.493027
94,27.299,100619.0,-0.005,0.0,-0.992,-50.0,-55.0,-10.0,-4.76,-1.037,0.427,0.0,0.0,0,61.519640565780904,0.4920445
95,27.299,100618.0,-0.004,0.0,-0.996,-50.0,-55.0,-10.0,-4.516,-0.915,0.122,0.0,0.0,0,61.60714289907431,0.496016
96,27.299,100615.0,-0.007,0.0,-0.991,-50.0,-55.0,-10.0,-4.516,-0.915,0.61,0.0,0.0,0,61.869656109552224,0.491065
97,27.299,100618.0,-0.004,0.0,-0.993,-50.0,-55.0,-10.0,-4.699,-1.159,0.366,0.0,0.0,0,61.60714289907431,0.4930325
98,27.299,100622.0,-0.008,0.0,-0.994,-50.0,-55.0,-10.0,-4.577,-0.854,0.244,0.0,0.0,0,61.257139776159676,0.49405
99,27.299,100617.0,-0.005,-0.008,-1.0,-50.0,-55.0,-10.0,-4.516,-0.854,0.427,0.0,0.0,0,61.694646267457074,0.5000445
100,27.299,100617.0,-0.006,-0.004,-0.994,-50.0,-55.0,-10.0,-4.76,-1.037,0.488,0.0,0.0,0,61.694646267457074,0.49404400000000004
101,27.299,100618.0,-0.005,0.0,-0.997,-50.0,-55.0,-10.0,-4.577,-0.976,0.427,0.0,0.0,0,61.60714289907431,0.49701700000000004
102,27.299,100620.0,-0.004,0.0,-0.997,-50.0,-55.0,-10.0,-4.699,-1.159,0.427,0.0,0.0,0,61.43213926754606,0.4970125
103,27.299,100619.0,-0.008,0.0,-0.995,-50.0,-55.0,-10.0,-4.577,-1.159,0.305,0.0,0.0,0,61.519640565780904,0.4950445
104,27.299,100619.0,-0.005,-0.002,-0.992,-50.0,-55.0,-10.0,-4.638,-0.915,0.305,0.0,0.0,0,61.519640565780904,0.49204649999999994
105,27.299,100619.0,-0.006,-0.005,-0.996,-50.0,-55.0,-10.0,-4.638,-0.854,0.122,0.0,0.0,0,61.519640565780904,0.4960385
106,27.299,100623.0,-0.005,-0.002,-0.994,-50.0,-55.0,-10.0,-4.638,-0.915,0.183,0.0,0.0,0,61.16964158296708,0.4940325
107,27.299,100619.0,-0.001,0.0,-0.989,-50.0,-55.0,-10.0,-4.516,-1.22,0.183,0.0,0.0,0,61.519640565780904,0.489061
108,27.299,100624.0,-0.002,0.0,-0.997,-50.0,-55.0,-10.0,-4.272,-1.037,0.427,0.0,0.0,0,61.082144424740676,0.4970065
109,27.299,100619.0,-0.002,-0.001,-0.992,-50.0,-55.0,-10.0,-4.577,-0.976,0.305,0.0,0.0,0,61.519640565780904,0.4920345
110,27.299,100625.0,-0.004,0.001,-0.998,-50.0,-55.0,-10.0,-4.638,-0.793,0.183,0.0,0.0,0,60.99464830145993,0.4980105
111,27.299,100622.0,-0.005,-0.006,-0.99,-50.0,-55.0,-10.0,-4.516,-0.732,0.61,0.0,0.0,0,61.257139776159676,0.4900805
112,27.299,100622.0,-0.005,0.0,-0.992,-50.0,-55.0,-10.0,-4.76,-0.854,0.183,0.0,0.0,0,61.257139776159676,0.4920445
113,27.299,100626.0,-0.004,-0.002,-0.994,-50.0,-55.0,-10.0,-4.455,-0.915,0.305,0.0,0.0,0,60.90715321311458,0.494028
114,27.299,100619.0,-0.008,-0.002,-0.993,-50.0,-55.0,-10.0,-4.699,-0.793,0.427,0.0,0.0,0,61.519640565780904,0.49305849999999996
115,27.299,100617.0,-0.007,-0.001,-0.991,-50.0,-55.0,-10.0,-4.577,-0.793,0.488,0.0,0.0,0,61.694646267457074,0.4910655
116,27.299,100615.0,-0.008,0.0,-0.998,-50.0,-55.0,-10.0,-4.577,-0.915,0.366,0.0,0.0,0,61.869656109552224,0.498034
117,27.299,100626.0,-0.005,-0.002,-0.993,-50.0,-55.0,-10.0,-4.272,-0.915,0.488,0.0,0.0,0,60.90715321311458,0.49303899999999995
118,27.299,100622.0,0.0,-0.002,-0.997,-50.0,-55.0,-10.0,-4.516,-0.976,0.183,0.0,0.0,0,61.257139776159676,0.4970065
119,27.299,100612.0,-0.001,0.0,-0.991,-50.0,-55.0,-10.0,-4.577,-0.793,0.427,0.0,0.0,0,62.13217863635774,0.491041
120,27.299,100619.0,-0.008,0.0,-0.998,-50.0,-55.0,-10.0,-4.516,-0.854,0.549,0.0,0.0,0,61.519640565780904,0.498034
121,27.299,100609.0,-0.008,0.0,-0.996,-50.0,-55.0,-10.0,-4.394,-0.793,0.305,0.0,0.0,0,62.39471048012719,0.49604
122,27.299,100617.0,-0.004,-0.003,-0.989,-50.0,-55.0,-10.0,-4.638,-0.976,0.549,0.0,0.0,0,61.694646267457074,0.48907300000000004
123,27.299,100613.0,-0.004,-0.004,-0.997,-50.0,-55.0,-10.0,-4.516,-0.793,0.427,0.0,0.0,0,62.04467009223058,0.49702050000000003
124,27.299,100618.0,-0.005,-0.001,-0.996,-50.0,-55.0,-10.0,-4.516,-1.098,0.305,0.0,0.0,0,61.60714289907431,0.496021
125,27.299,100623.0,-0.008,-0.002,-0.991,-50.0,-55.0,-10.0,-4.577,-0.915,0.488,0.0,0.0,0,61.16964158296708,0.49107449999999997
126,27.299,100624.0,-0.007,-0.006,-0.995,-50.0,-55.0,-10.0,-4.577,-0.854,0.305,0.0,0.0,0,61.082144424740676,0.495055
127,27.299,100628.0,-0.003,0.002,-0.99,-50.0,-55.0,-10.0,-4.516,-1.037,0.366,0.0,0.0,0,60.732166141086395,0.4900565
128,27.299,100619.0,-0.004,-0.001,-0.995,-50.0,-55.0,-10.0,-4.76,-1.098,0.244,0.0,0.0,0,61.519640565780904,0.49502100000000004
129,27.299,100618.0,-0.006,0.0,-0.992,-50.0,-55.0,-10.0,-4.699,-0.976,0.427,0.0,0.0,0,61.60714289907431,0.49205
130,27.299,100620.0,-0.003,-0.005,-0.996,-50.0,-55.0,-10.0,-4.638,-1.159,0.183,0.0,0.0,0,61.43213926754606,0.496025
131,27.299,100617.0,-0.001,-0.002,-0.992,-50.0,-55.0,-10.0,-4.76,-1.098,0.305,0.0,0.0,0,61.694646267457074,0.4920345
132,27.299,100620.0,-0.006,-0.002,-1.002,-50.0,-55.0,-10.0,-4.577,-0.915,0.305,0.0,0.0,0,61.43213926754606,0.502022
133,27.299,100622.0,-0.008,0.001,-0.995,-50.0,-55.0,-10.0,-4.516,-0.915,0.366,0.0,0.0,0,61.257139776159676,0.495045
134,27.299,100626.0,-0.005,-0.002,-0.993,-50.0,-55.0,-10.0,-4.577,-0.976,0.427,0.0,0.0,0,60.90715321311458,0.49303899999999995
135,27.299,100616.0,-0.002,0.002,-0.997,-50.0,-55.0,-10.0,-4.699,-1.037,0.427,0.0,0.0,0,61.78215067093945,0.4970085
136,27.299,100625.0,-0.004,0.0,-0.994,-50.0,-55.0,-10.0,-4.333,-0.915,0.427,0.0,0.0,0,60.99464830145993,0.494026
137,27.299,100616.0,-0.005,0.0,-0.995,-50.0,-55.0,-10.0,-4.516,-0.915,0.305,0.0,0.0,0,61.78215067093945,0.49502500000000005
138,27.299,100620.0,-0.002,-0.005,-0.997,-50.0,-55.0,-10.0,-4.516,-1.037,0.305,0.0,0.0,0,61.43213926754606,0.497019
139,27.299,100617.0,-0.006,-0.003,-0.992,-50.0,-55.0,-10.0,-4.638,-0.854,0.244,0.0,0.0,0,61.694646267457074,0.49205449999999995
140,27.299,100615.0,-0.002,0.0,-0.998,-50.0,-55.0,-10.0,-4.638,-0.793,0.366,0.0,0.0,0,61.869656109552224,0.498004
141,27.299,100617.0,-0.005,0.0,-0.997,-50.0,-55.0,-10.0,-4.577,-0.793,0.122,0.0,0.0,0,61.694646267457074,0.49701700000000004
142,27.299,100620.0,0.0,-0.002,-0.989,-50.0,-55.0,-10.0,-4.638,-1.037,0.366,0.0,0.0,0,61.43213926754606,0.4890625
143,27.299,100615.0,-0.005,0.0,-0.987,-50.0,-55.0,-10.0,-4.638,-1.037,0.488,0.0,0.0,0,61.869656109552224,0.487097
144,27.299,100621.0,-0.004,0.001,-0.992,-50.0,-55.0,-10.0,-4.638,-0.793,0.061,0.0,0.0,0,61.34463900434925,0.4920405
145,27.299,100613.0,-0.007,-0.004,-0.989,-50.0,-55.0,-10.0,-4.516,-1.037,0.0,0.0,0.0,0,62.04467009223058,0.489093
146,27.299,100615.0,-0.004,-0.003,-0.995,-50.0,-55.0,-10.0,-4.577,-0.915,0.305,0.0,0.0,0,61.869656109552224,0.49502500000000005
147,27.299,100614.0,-0.004,-0.005,-0.995,-50.0,-55.0,-10.0,-4.516,-1.098,0.305,0.0,0.0,0,61.957162583305674,0.495033
148,27.299,100615.0,-0.002,-0.001,-0.994,-50.0,-55.0,-10.0,-4.577,-0.793,0.244,0.0,0.0,0,61.869656109552224,0.49402050000000003
149,27.299,100616.0,-0.007,-0.004,-0.998,-50.0,-55.0,-10.0,-4.577,-0.976,0.366,0.0,0.0,0,61.78215067093945,0.4980345
150,27.299,100618.0,-0.006,-0.001,-0.994,-50.0,-55.0,-10.0,-4.455,-1.159,0.671,0.0,0.0,0,61.60714289907431,0.4940365
151,27.299,100620.0,-0.008,0.001,-1.0,-50.0,-55.0,-10.0,-4.577,-0.915,0.183,0.0,0.0,0,61.43213926754606,0.5000325
152,27.299,100617.0,-0.009,0.0,-0.987,-50.0,-55.0,-10.0,-4.882,-1.22,0.244,0.0,0.0,0,61.694646267457074,0.487125
153,27.299,100616.0,-0.003,-0.007,-0.972,-50.0,-55.0,-10.0,-4.455,5.676,0.366,0.0,0.0,0,61.78215067093945,0.472421
154,27.299,100615.0,-0.016,-0.001,-0.999,-50.0,-55.0,-10.0,-4.089,2.807,-0.305,0.0,0.0,0,61.869656109552224,0.499129
155,27.299,100618.0,-0.041,-0.001,-1.029,-50.0,-55.0,-10.0,-5.371,0.915,-0.427,0.0,0.0,0,61.60714289907431,0.5302614999999999
156,27.299,100618.0,-0.104,0.02,-0.99,-50.0,-55.0,-10.0,-2.929,-5.004,-14.648,0.0,0.0,0,61.60714289907431,0.495658
157,27.299,100615.0,0.073,-0.014,-0.986,-50.0,-55.0,-10.0,-2.685,-11.047,-11.047,0.0,0.0,0,61.869656109552224,0.4888605
158,27.299,100619.0,-0.049,-0.054,-1.082,-50.0,-55.0,-10.0,-4.516,-3.601,1.403,0.0,0.0,0,61.519640565780904,0.5880205000000001
159,27.399,100616.0,0.111,0.003,-0.998,-50.0,-55.0,-10.0,-7.934,-21.972,-0.488,0.0,0.0,0,61.802713944796565,0.504167
160,27.299,100616.0,0.048,0.025,-1.002,-50.0,-55.0,-10.0,-13.0,-28.869,-8.239,0.0,0.0,0,61.78215067093945,0.5034664999999999
161,27.299,100618.0,0.097,0.028,-1.028,-50.0,-55.0,-10.0,-32.165,-8.239,-53.466,0.0,0.0,0,61.60714289907431,0.5334884999999999
162,27.299,100615.0,0.125,-0.082,-1.107,-50.0,-55.0,-10.0,-24.963,-28.808,-28.747,0.0,0.0,0,61.869656109552224,0.623899
163,27.299,100620.0,0.154,-0.074,-1.133,-50.0,-55.0,-10.0,21.24,15.38,-25.573,0.0,0.0,0,61.43213926754606,0.6564405000000001
164,27.299,100623.0,0.107,-0.013,-1.057,-50.0,-55.0,-10.0,31.799,45.837,-22.033,0.0,0.0,0,61.16964158296708,0.5644334999999999
165,27.299,100618.0,0.013,-0.039,-1.032,-50.0,-55.0,-10.0,-9.521,4.821,-10.925,0.0,0.0,0,61.60714289907431,0.533357
166,27.299,100619.0,0.102,-0.051,-0.979,-50.0,-55.0,-10.0,19.897,21.545,-18.798,0.0,0.0,0,61.519640565780904,0.485723
167,27.399,100620.0,0.012,0.025,-0.936,-50.0,-55.0,-10.0,19.287,31.188,-23.315,0.0,0.0,0,61.45258604529123,0.43843250000000006
168,27.299,100620.0,-0.062,0.043,-0.978,-50.0,-55.0,-10.0,-15.136,-3.479,-23.315,0.0,0.0,0,61.43213926754606,0.4810885
169,27.299,100621.0,0.029,0.028,-1.031,-50.0,-55.0,-10.0,-21.118,-17.272,-22.766,0.0,0.0,0,61.34463900434925,0.5322929999999999
170,27.399,100616.0,-0.031,0.016,-1.058,-50.0,-55.0,-10.0,2.319,13.549,-19.592,0.0,0.0,0,61.802713944796565,0.5602905
171,27.299,100615.0,-0.065,0.032,-1.01,-50.0,-55.0,-10.0,9.765,18.737,-21.545,0.0,0.0,0,61.869656109552224,0.5126745
172,27.299,100617.0,-0.085,0.039,-1.01,-50.0,-55.0,-10.0,-0.732,-8.911,-23.315,0.0,0.0,0,61.694646267457074,0.514423
173,27.399,100621.0,-0.015,0.049,-0.951,-50.0,-55.0,-10.0,-18.31,-11.962,-21.911,0.0,0.0,0,61.365056658927685,0.45351349999999996
174,27.299,100617.0,-0.004,0.017,-1.002,-50.0,-55.0,-10.0,-7.385,-33.813,-11.962,0.0,0.0,0,61.694646267457074,0.5021545
175,27.299,100617.0,-0.002,0.009,-0.972,-50.0,-55.0,-10.0,0.671,13.488,-11.535,0.0,0.0,0,61.694646267457074,0.4724345
