No,Temperature,Pressure,accelX,accelY,accelZ,magX,magY,magZ,gyroX,gyroY,gyroZ,gps_latitude,gps_longtitude,gps_time,highte,accel
171,26.799,101175.0,-0.003,-0.008,-0.991,-50.0,-55.0,-10.0,-4.394,-0.732,0.122,0.0,0.0,0,13.006294614761904,0.491077
172,26.799,101186.0,-0.003,-0.011,-0.996,-50.0,-55.0,-10.0,-4.455,-0.915,0.305,0.0,0.0,0,12.051720073398508,0.496073
173,26.799,101178.0,-0.005,-0.01,-0.993,-50.0,-55.0,-10.0,-4.699,-0.854,0.366,0.0,0.0,0,12.745943853433527,0.493087
174,26.799,101185.0,-0.005,-0.009,-0.994,-50.0,-55.0,-10.0,-4.272,-0.976,0.183,0.0,0.0,0,12.138494473228928,0.49407100000000004
175,26.799,101186.0,-0.002,-0.01,-0.995,-50.0,-55.0,-10.0,-4.15,-0.915,0.305,0.0,0.0,0,12.051720073398508,0.4950645
176,26.799,101183.0,-0.009,-0.01,-0.996,-50.0,-55.0,-10.0,-4.577,-0.854,0.0,0.0,0.0,0,12.31204633507817,0.4960985
177,26.799,101184.0,-0.002,-0.012,-0.992,-50.0,-55.0,-10.0,-4.455,-0.793,0.0,0.0,0.0,0,12.225269893781984,0.492106
178,26.799,101185.0,-0.005,-0.011,-0.992,-50.0,-55.0,-10.0,-4.638,-0.976,0.0,0.0,0.0,0,12.138494473228928,0.49210499999999996
179,26.799,101191.0,-0.008,-0.012,-0.989,-50.0,-55.0,-10.0,-4.516,-1.037,0.122,0.0,0.0,0,11.61786338424573,0.4891645
180,26.799,101181.0,-0.003,-0.006,-0.989,-50.0,-55.0,-10.0,-4.455,-0.793,0.183,0.0,0.0,0,12.485602279981899,0.489083
181,26.799,101195.0,-0.004,-0.008,-0.99,-50.0,-55.0,-10.0,-4.333,-1.098,0.122,0.0,0.0,0,11.270796403611149,0.49008999999999997
182,26.799,101180.0,-0.006,-0.009,-1.0,-50.0,-55.0,-10.0,-4.455,-0.854,0.427,0.0,0.0,0,12.572381783630428,0.5000585
183,26.799,101183.0,-0.002,-0.011,-0.996,-50.0,-55.0,-10.0,-4.577,-1.159,0.244,0.0,0.0,0,12.31204633507817,0.4960705
184,26.799,101188.0,-0.002,-0.009,-0.995,-50.0,-55.0,-10.0,-4.577,-0.854,0.305,0.0,0.0,0,11.878174335803108,0.495055
185,26.799,101183.0,-0.008,-0.012,-0.993,-50.0,-55.0,-10.0,-4.577,-1.098,0.244,0.0,0.0,0,12.31204633507817,0.49312849999999997
186,26.799,101188.0,-0.003,-0.01,-0.989,-50.0,-55.0,-10.0,-4.394,-0.854,0.061,0.0,0.0,0,11.878174335803108,0.489115
187,26.799,101198.0,-0.005,-0.007,-0.991,-50.0,-55.0,-10.0,-4.638,-0.61,0.427,0.0,0.0,0,11.010506883437925,0.4910775
188,26.799,101186.0,-0.004,-0.012,-0.986,-50.0,-55.0,-10.0,-4.394,-0.854,0.0,0.0,0.0,0,12.051720073398508,0.486178
189,26.799,101192.0,-0.004,-0.014,-0.995,-50.0,-55.0,-10.0,-4.455,-1.098,0.305,0.0,0.0,0,11.531095108259294,0.4951185
190,26.799,101186.0,-0.007,-0.008,-0.987,-50.0,-55.0,-10.0,-4.516,-0.915,0.427,0.0,0.0,0,12.051720073398508,0.487141
191,26.799,101184.0,-0.005,-0.012,-0.991,-50.0,-55.0,-10.0,-4.333,-0.732,0.244,0.0,0.0,0,12.225269893781984,0.491125
192,26.799,101190.0,-0.002,-0.012,-0.991,-50.0,-55.0,-10.0,-4.272,-1.159,0.183,0.0,0.0,0,11.70463268081135,0.4911145
193,26.799,101192.0,-0.006,-0.008,-0.996,-50.0,-55.0,-10.0,-4.394,-0.854,0.427,0.0,0.0,0,11.531095108259294,0.496058
194,26.799,101189.0,-0.011,-0.008,-0.992,-50.0,-55.0,-10.0,-4.333,-0.671,0.305,0.0,0.0,0,11.791402997986898,0.49212449999999996
195,26.799,101186.0,-0.007,-0.012,-0.994,-50.0,-55.0,-10.0,-4.577,-0.976,0.427,0.0,0.0,0,12.051720073398508,0.4941145
196,26.799,101189.0,-0.005,-0.013,-0.998,-50.0,-55.0,-10.0,-4.516,-0.793,-0.244,0.0,0.0,0,11.791402997986898,0.498099
197,26.799,101187.0,-0.005,-0.009,-0.988,-50.0,-55.0,-10.0,-4.455,-0.976,0.244,0.0,0.0,0,11.964946694259984,0.48812500000000003
198,26.799,101179.0,-0.005,-0.008,-0.99,-50.0,-55.0,-10.0,-4.455,-1.037,0.488,0.0,0.0,0,12.659162308104058,0.4900945
199,26.799,101174.0,-0.005,-0.01,-0.991,-50.0,-55.0,-10.0,-4.516,-1.098,0.244,0.0,0.0,0,13.093080243719662,0.491103
200,26.799,101188.0,-0.006,-0.004,-0.996,-50.0,-55.0,-10.0,-4.394,-0.793,0.244,0.0,0.0,0,11.878174335803108,0.49603400000000003
